movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
106,11907.0,True,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",True,104,Nobody Loves Me (Keiner liebt mich),Comedy|Drama,1994
107,10874.0,True,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",True,105,Muppet Treasure Island,Adventure|Children's|Comedy|Musical,1996
108,89333.0,True,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",True,106,Catwalk,Documentary,1995
109,96357.0,True,An ex-con holds a group of people hostage in a topless bar.,True,107,Headless Body in Topless Bar,Comedy,1995
110,197.0,True,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",True,108,Braveheart,Action|Drama|War,1995
111,103.0,True,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",True,109,Taxi Driver,Drama|Thriller,1976
112,33542.0,True,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",True,110,Rumble in the Bronx,Action|Adventure|Crime,1995
113,43566.0,True,Two parents deal with the effects when their son is accused of murdering his girlfriend.,True,111,Before and After,Drama|Mystery,1996
114,71754.0,True,"In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever.",True,112,Margaret's Museum,Drama,1995
115,43612.0,True,"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend Gerard. Then a TV show called ""where are you?"" shows a woman from Gers who is searching for her husband who disappeared 28 years ago. The lost husband looks like an identical twin of Francis...",True,113,Happiness Is in the Field,Comedy,1995
116,51352.0,True,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",True,114,Anne Frank Remembered,Documentary,1995
117,16934.0,True,"Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.",True,115,"Young Poisoner's Handbook, The",Crime,1995
118,10324.0,True,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",True,116,If Lucy Fell,Comedy|Romance,1996
119,78406.0,True,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",True,117,"Steal Big, Steal Little",Comedy,1995
120,55731.0,True,"A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia.",True,118,Race the Sun,Drama,1996
121,,False,,False,119,"Boys of St. Vincent, The",Drama,1993
122,11066.0,True,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",True,120,Boomerang,Comedy|Romance,1992
123,11104.0,True,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",True,121,Chungking Express,Drama|Mystery|Romance,1994
124,37975.0,True,"In 1950s Sicily, con artist Joe Moretti does screen tests for the big studios, accepting money or favours for his efforts. A young illiterate novitiate named Beata desperately wants to change her life and falls for him; belatedly, he realizes his feelings for her. However, their love affair is doomed when he's arrested.",True,122,"Star Maker, The (Uomo delle stelle, L')",Drama,1995
125,2074.0,True,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",True,123,Flirting With Disaster,Comedy,1996
126,27793.0,True,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,True,124,"NeverEnding Story III, The",Adventure|Children's|Fantasy,1994
127,,False,,False,125,"Silence of the Palace, The (Saimt el Qusur)",Drama,1994
128,,False,,False,126,Jupiter's Wife,Documentary,1994
129,110972.0,True,A young man obsessed with traffic patterns attempts to reunite with his first love.,True,127,Pie in the Sky,Comedy|Romance,1995
130,32622.0,True,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the cause of their mother's mental illness. Precocious, to say the least, Angela has visions of Lucifer coming to take her and her sister away, and one of her remedies for this is for them to remain within a circle of their dolls and toys until they see a vision of the virgin Mary come to them. But such thinking can only lead to an ending befitting of her own mental state.",True,128,Angela,Drama,1995
